b,g,r,clase
33,52,63,2
39,57,68,2
32,49,60,2
32,47,59,2
48,62,74,2
54,68,80,2
37,50,62,2
31,46,58,2
43,56,69,2
44,57,69,2
33,48,61,2
28,45,57,2
23,42,53,2
29,49,61,2
35,56,68,2
39,62,73,2
44,67,79,2
42,65,76,2
36,59,69,2
45,68,78,2
43,66,76,2
36,60,71,2
41,65,77,2
30,54,69,2
27,51,65,2
31,55,70,2
33,56,74,2
30,54,74,2
29,52,75,2
33,56,81,2
42,66,92,2
56,79,106,2
63,86,114,2
57,78,108,2
42,64,96,2
29,52,85,2
24,47,78,2
34,53,83,2
40,58,84,2
30,48,74,2
25,45,70,2
47,68,93,2
73,94,119,2
55,78,102,2
25,47,73,2
25,47,74,2
35,58,85,2
60,85,112,2
73,98,126,2
65,91,120,2
57,84,113,2
57,85,114,2
60,88,118,2
60,88,119,2
62,91,121,2
58,86,116,2
36,61,91,2
15,35,63,2
24,41,68,2
40,56,83,2
104,111,119,2
9,21,35,2
37,49,61,2
34,46,58,2
61,73,84,2
40,52,63,2
34,47,58,2
37,48,60,2
21,30,42,2
30,40,50,2
44,54,64,2
45,55,64,2
37,46,56,2
24,33,42,2
14,23,33,2
22,31,41,2
16,25,33,2
19,28,36,2
36,45,54,2
38,49,60,2
24,41,53,2
25,45,56,2
32,50,62,2
33,49,61,2
36,51,63,2
46,61,72,2
51,65,77,2
41,55,67,2
32,47,58,2
42,56,69,2
44,59,72,2
32,48,61,2
30,46,59,2
19,40,50,2
30,52,64,2
36,60,71,2
35,61,71,2
40,66,78,2
34,61,70,2
30,57,64,2
41,67,73,2
41,67,76,2
39,64,74,2
44,69,80,2
32,58,70,2
16,42,55,2
19,45,60,2
26,50,68,2
31,55,76,2
42,66,89,2
37,61,85,2
32,57,83,2
36,60,88,2
37,61,90,2
28,52,82,2
17,40,73,2
15,39,73,2
24,48,81,2
35,56,86,2
41,60,86,2
43,63,88,2
50,70,95,2
68,90,115,2
68,90,115,2
56,79,104,2
59,82,107,2
61,84,110,2
50,74,100,2
63,87,115,2
76,102,129,2
73,100,128,2
65,92,119,2
61,88,116,2
68,96,125,2
64,92,122,2
79,108,138,2
93,121,151,2
114,120,128,2
15,25,37,2
39,49,60,2
48,59,68,2
51,61,71,2
39,49,60,2
35,45,55,2
34,44,54,2
30,40,50,2
40,50,60,2
46,55,65,2
38,48,57,2
26,35,44,2
15,24,33,2
16,25,34,2
27,36,45,2
19,28,36,2
15,24,33,2
29,38,47,2
32,44,55,2
22,38,50,2
24,41,54,2
25,41,54,2
28,44,56,2
32,47,60,2
38,52,64,2
45,59,71,2
50,63,75,2
42,55,66,2
31,44,56,2
23,38,50,2
24,40,52,2
34,50,62,2
23,44,52,2
33,55,65,2
36,60,69,2
38,65,73,2
56,83,93,2
56,84,91,2
37,64,71,2
37,63,69,2
35,61,70,2
31,58,68,2
39,66,76,2
34,61,72,2
15,41,54,2
25,51,66,2
45,70,88,2
52,77,97,2
59,83,106,2
50,74,97,2
38,63,88,2
34,58,85,2
36,60,89,2
36,62,92,2
34,59,90,2
29,54,87,2
27,52,83,2
36,59,87,2
41,61,87,2
38,58,83,2
52,72,97,2
77,99,124,2
67,89,115,2
64,86,113,2
87,110,136,2
88,112,138,2
60,84,110,2
42,66,94,2
54,80,107,2
70,97,124,2
64,90,119,2
52,79,109,2
130,136,142,2
30,41,52,2
38,48,58,2
42,52,62,2
34,44,54,2
32,42,52,2
40,50,60,2
42,52,62,2
39,50,60,2
44,54,64,2
34,43,52,2
29,37,46,2
25,34,42,2
18,27,36,2
20,29,38,2
29,38,47,2
24,33,42,2
17,26,35,2
18,27,36,2
26,38,49,2
35,51,63,2
35,52,65,2
25,42,55,2
24,40,53,2
23,38,51,2
22,35,49,2
31,45,57,2
51,63,75,2
44,55,68,2
28,40,52,2
24,37,48,2
31,46,56,2
39,56,65,2
30,49,56,2
28,49,56,2
22,46,52,2
24,50,56,2
42,68,75,2
47,76,81,2
40,67,73,2
36,62,69,2
26,53,61,2
23,50,61,2
37,64,74,2
44,70,82,2
27,53,67,2
42,68,83,2
69,96,112,2
62,88,106,2
45,69,90,2
58,85,106,2
72,97,121,2
69,93,119,2
57,82,109,2
51,78,106,2
52,79,109,2
49,75,106,2
41,66,97,2
49,72,100,2
47,68,94,2
30,51,76,2
44,66,90,2
72,95,119,2
63,85,111,2
54,77,103,2
68,92,118,2
68,92,118,2
43,68,94,2
21,48,74,2
41,68,95,2
133,138,144,2
30,40,50,2
37,46,56,2
48,57,67,2
31,40,50,2
38,48,57,2
47,56,65,2
43,52,62,2
43,52,62,2
42,52,61,2
34,43,52,2
34,43,52,2
32,41,50,2
24,33,42,2
22,31,40,2
26,35,44,2
26,35,44,2
23,32,41,2
27,36,45,2
35,46,57,2
38,52,65,2
36,51,66,2
25,39,55,2
22,36,50,2
19,33,46,2
16,28,42,2
29,41,53,2
56,66,79,2
52,63,74,2
29,41,51,2
20,33,42,2
24,39,47,2
23,41,48,2
23,43,49,2
18,39,45,2
16,39,45,2
19,45,50,2
23,50,54,2
30,58,62,2
38,66,71,2
32,60,67,2
18,46,54,2
22,49,58,2
44,71,81,2
57,84,96,2
46,72,87,2
52,78,93,2
68,93,109,2
56,82,100,2
37,64,84,2
54,81,102,2
71,97,120,2
70,95,120,2
65,92,117,2
70,97,123,2
73,100,128,2
58,86,114,2
32,57,86,2
43,66,93,2
52,75,101,2
36,58,84,2
51,74,99,2
69,92,117,2
0,94,66,3
0,166,133,3
0,102,74,3
0,132,99,3
0,126,100,3
0,110,80,3
0,123,97,3
0,124,97,3
0,121,95,3
0,101,81,3
0,118,92,3
0,123,97,3
0,91,68,3
0,109,90,3
0,119,93,3
0,100,78,3
0,80,59,3
0,110,91,3
0,107,79,3
0,97,77,3
0,70,50,3
0,102,83,3
0,140,124,3
0,95,73,3
0,103,84,3
0,119,101,3
0,96,68,3
0,120,99,3
0,88,61,3
0,68,48,3
0,88,66,3
0,104,84,3
0,119,106,3
0,86,59,3
0,73,53,3
0,91,71,3
0,84,64,3
0,101,79,3
0,108,92,3
0,88,61,3
0,83,63,3
0,109,92,3
0,86,60,3
0,96,69,3
0,99,75,3
0,91,69,3
0,77,57,3
0,92,74,3
0,119,102,3
0,84,59,3
0,94,68,3
0,107,80,3
0,100,73,3
0,98,73,3
0,85,62,3
0,74,53,3
0,116,95,3
0,126,109,3
0,81,56,3
0,101,73,3
0,97,70,3
0,91,67,3
0,75,51,3
0,170,143,3
0,70,46,3
0,103,73,3
0,97,70,3
0,80,57,3
0,100,73,3
0,168,138,3
0,139,114,3
0,118,97,3
0,57,34,3
0,103,77,3
0,110,85,3
0,92,71,3
0,159,131,3
0,116,93,3
0,104,85,3
0,142,118,3
0,59,38,3
0,105,83,3
0,103,80,3
0,107,92,3
0,146,120,3
0,59,39,3
0,85,60,3
0,96,77,3
0,111,94,3
0,100,88,3
0,103,91,3
0,57,37,3
0,89,65,3
0,93,80,3
0,102,88,3
0,94,79,3
0,139,113,3
0,52,40,3
0,130,103,3
0,58,38,3
0,85,61,3
0,72,49,3
0,63,42,3
0,60,36,3
0,98,80,3
0,127,102,3
0,57,38,3
0,73,52,3
0,83,60,3
0,80,57,3
0,91,76,3
0,140,117,3
0,123,103,3
0,81,64,3
0,108,87,3
0,106,93,3
0,108,99,3
0,113,87,3
0,124,98,3
0,130,105,3
0,53,34,3
0,118,98,3
0,98,80,3
0,76,59,3
0,96,78,3
0,109,87,3
0,96,82,3
0,102,91,3
0,110,84,3
0,142,116,3
0,46,28,3
0,80,58,3
0,91,74,3
0,97,79,3
0,100,83,3
0,83,63,3
0,85,68,3
0,97,80,3
0,100,88,3
0,45,26,3
0,83,59,3
0,51,34,3
0,68,45,3
0,60,37,3
0,70,47,3
0,93,75,3
0,107,87,3
0,100,82,3
0,130,110,3
0,116,95,3
0,105,85,3
0,90,71,3
0,90,74,3
0,101,87,3
0,128,116,3
0,141,112,3
0,49,30,3
0,66,42,3
0,67,44,3
0,61,38,3
0,91,72,3
0,108,88,3
0,95,76,3
0,98,80,3
0,83,66,3
0,111,95,3
0,134,121,3
0,137,126,3
0,111,86,3
0,110,85,3
0,125,96,3
0,48,29,3
0,65,42,3
0,63,41,3
0,100,83,3
0,90,73,3
0,73,59,3
0,83,66,3
0,91,74,3
0,122,105,3
0,137,124,3
0,138,126,3
0,122,95,3
0,76,53,3
0,72,49,3
0,76,54,3
0,74,53,3
0,67,47,3
0,71,48,3
0,98,82,3
0,88,74,3
0,78,66,3
0,101,82,3
0,105,87,3
0,102,84,3
0,99,80,3
0,122,101,3
0,118,97,3
0,103,84,3
0,62,47,3
0,102,84,3
0,118,101,3
0,132,119,3
0,117,106,3
0,129,104,3
0,109,87,3
0,110,84,3
0,148,119,3
0,145,117,3
0,77,54,3
0,71,48,3
0,73,51,3
0,65,45,3
0,95,77,3
0,99,81,3
0,111,91,3
0,143,119,3
0,142,118,3
0,136,113,3
0,98,81,3
0,108,93,3
0,125,113,3
0,130,105,3
0,98,77,3
0,113,86,3
0,145,117,3
0,173,139,3
0,163,132,3
0,144,115,3
0,63,40,3
0,58,38,3
0,57,33,3
0,68,60,3
0,88,70,3
0,95,77,3
0,103,80,3
0,115,91,3
0,130,105,3
0,113,98,3
0,118,104,3
0,113,102,3
0,99,87,3
0,116,92,3
0,86,66,3
0,123,97,3
0,119,93,3
0,163,132,3
0,137,107,3
0,56,36,3
0,60,37,3
0,65,43,3
0,69,61,3
0,102,76,3
0,112,85,3
0,122,95,3
0,88,76,3
0,113,102,3
0,103,91,3
0,94,79,3
0,73,50,3
0,109,85,3
0,80,61,3
0,116,91,3
0,126,100,3
0,157,126,3
0,139,111,3
0,139,109,3
0,138,109,3
0,76,54,3
0,83,87,3
0,81,75,3
0,66,52,3
0,120,93,3
0,107,82,3
0,87,75,3
0,87,72,3
0,74,52,3
0,102,74,3
0,81,63,3
0,151,122,3
0,135,106,3
0,137,107,3
0,140,110,3
0,96,102,3
0,83,78,3
0,72,56,3
0,63,48,3
0,74,57,3
0,98,74,3
0,102,82,3
0,81,69,3
0,95,79,3
0,110,80,3
0,85,59,3
0,103,78,3
0,83,65,3
0,89,65,3
0,129,103,3
0,135,106,3
0,133,104,3
0,135,104,3
0,130,103,3
0,82,59,3
0,78,57,3
0,81,63,3
0,82,63,3
0,72,54,3
0,68,52,3
0,111,80,3
0,89,69,3
0,96,80,3
0,111,92,3
0,130,99,3
0,107,79,3
0,113,88,3
0,129,105,3
0,80,63,3
0,82,59,3
0,128,104,3
0,126,101,3
0,129,104,3
0,116,88,3
0,65,44,3
0,86,63,3
0,74,51,3
0,79,57,3
0,76,54,3
0,80,61,3
0,69,52,3
0,56,41,3
0,82,63,3
0,79,58,3
0,84,63,3
0,105,72,3
0,106,71,3
0,82,63,3
0,90,73,3
0,90,76,3
0,90,80,3
0,83,70,3
0,110,91,3
0,139,105,3
0,123,93,3
0,120,97,3
0,73,56,3
0,80,57,3
0,98,75,3
0,109,85,3
0,121,96,3
0,134,110,3
0,54,34,3
0,82,61,3
0,78,58,3
0,77,58,3
0,55,41,3
0,63,50,3
0,49,38,3
0,30,27,3
0,75,56,3
0,80,59,3
0,84,63,3
0,108,75,3
0,99,63,3
0,85,72,3
0,109,90,3
0,126,92,3
0,115,86,3
0,69,51,3
0,81,59,3
0,85,60,3
0,91,67,3
0,86,62,3
0,112,85,3
0,49,28,3
0,66,54,3
0,65,57,3
0,62,54,3
0,65,66,3
0,68,63,3
0,76,67,3
0,78,64,3
0,73,56,3
0,68,49,3
0,102,69,3
0,105,86,3
0,71,53,3
0,74,55,3
0,93,68,3
0,71,46,3
0,118,91,3
0,53,31,3
0,76,56,3
0,62,54,3
0,51,48,3
0,45,46,3
0,62,71,3
0,62,70,3
0,73,69,3
0,63,44,3
0,98,65,3
0,101,84,3
0,96,74,3
0,64,47,3
0,70,52,3
0,91,65,3
0,70,45,3
0,126,99,3
0,147,125,3
0,52,32,3
0,77,58,3
0,67,53,3
0,57,45,3
0,67,66,3
0,61,66,3
0,99,66,3
0,101,79,3
0,111,125,3
0,92,112,3
0,100,84,3
0,91,68,3
0,61,43,3
0,76,51,3
0,162,133,3
0,154,125,3
0,131,102,3
0,147,123,3
0,47,27,3
0,59,47,3
0,62,57,3
0,68,73,3
0,56,38,3
0,98,66,3
0,104,86,3
0,79,57,3
0,83,60,3
0,108,86,3
0,76,58,3
0,80,55,3
0,96,73,3
0,109,85,3
0,152,123,3
0,134,104,3
0,96,73,3
0,147,121,3
0,52,48,3
0,96,65,3
0,64,58,3
0,63,56,3
0,100,78,3
0,91,74,3
0,129,105,3
0,81,57,3
0,92,68,3
0,143,117,3
0,92,64,3
0,83,73,3
0,70,64,3
0,67,61,3
0,62,56,3
0,71,63,3
0,104,83,3
0,82,65,3
0,121,98,3
0,134,108,3
0,80,57,3
0,99,71,3
0,97,70,3
0,92,67,3
0,137,110,3
0,142,113,3
0,70,56,3
0,75,84,3
0,65,53,3
0,89,62,3
0,78,67,3
0,63,58,3
0,67,63,3
0,93,70,3
0,108,89,3
0,71,55,3
0,82,65,3
0,130,106,3
0,136,111,3
0,82,58,3
0,98,69,3
0,95,67,3
0,94,66,3
0,92,65,3
0,131,101,3
0,114,89,3
0,52,37,3
0,75,70,3
0,70,61,3
0,84,58,3
0,103,89,3
0,78,70,3
0,61,58,3
0,86,64,3
0,111,93,3
0,76,62,3
0,117,96,3
0,128,105,3
0,127,102,3
0,128,104,3
0,86,63,3
0,125,96,3
0,88,61,3
0,91,64,3
0,124,93,3
0,114,87,3
0,44,29,3
0,71,57,3
0,70,67,3
0,81,57,3
0,67,64,3
0,74,62,3
0,69,56,3
0,87,67,3
0,86,69,3
0,69,56,3
0,105,81,3
0,98,76,3
0,90,69,3
0,86,55,3
0,79,51,3
0,87,61,3
0,119,89,3
0,112,82,3
0,46,32,3
0,61,58,3
0,80,89,3
0,69,67,3
0,73,49,3
0,71,69,3
0,82,68,3
0,82,63,3
0,76,60,3
0,88,67,3
0,107,77,3
0,106,78,3
0,120,91,3
0,50,38,3
0,81,91,3
0,70,69,3
0,78,73,3
0,88,74,3
0,70,56,3
0,103,89,3
0,80,60,3
0,89,63,3
0,96,69,3
0,84,55,3
0,80,51,3
0,81,53,3
0,81,57,3
0,92,62,3
0,108,77,3
0,111,85,3
0,116,88,3
0,57,46,3
0,78,58,3
0,89,64,3
0,79,51,3
0,75,47,3
0,82,59,3
0,120,93,3
0,128,103,3
0,101,78,3
0,63,54,3
0,71,77,3
0,75,71,3
0,70,70,3
0,46,33,3
0,70,66,3
0,83,71,3
0,113,94,3
0,73,54,3
0,77,53,3
0,80,56,3
0,84,60,3
0,79,52,3
0,72,47,3
0,85,62,3
0,87,59,3
0,118,92,3
0,94,71,3
0,103,80,3
0,117,94,3
0,109,86,3
0,111,87,3
0,60,51,3
0,51,37,3
0,65,65,3
0,80,82,3
0,109,103,3
0,103,98,3
0,116,98,3
0,73,56,3
0,74,54,3
0,76,51,3
0,86,66,3
0,129,106,3
0,106,85,3
0,112,89,3
0,105,82,3
0,111,86,3
0,55,45,3
0,78,81,3
0,66,66,3
0,81,71,3
0,72,57,3
0,110,103,3
0,92,88,3
0,72,56,3
0,69,52,3
0,80,56,3
0,89,64,3
0,118,98,3
0,113,92,3
0,111,91,3
0,106,85,3
0,108,84,3
0,163,135,3
0,70,68,3
0,94,76,3
0,95,76,3
0,87,68,3
0,77,58,3
0,82,56,3
0,93,69,3
0,91,68,3
0,89,67,3
0,109,90,3
0,128,107,3
0,99,80,3
0,94,74,3
0,154,127,3
0,135,107,3
0,64,58,3
0,98,111,3
0,70,82,3
0,68,61,3
0,68,64,3
0,89,71,3
0,92,74,3
0,90,71,3
0,107,104,3
0,75,58,3
0,76,51,3
0,84,60,3
0,87,65,3
0,92,71,3
0,110,88,3
0,146,119,3
0,154,127,3
0,128,101,3
0,70,66,3
0,62,58,3
0,76,58,3
0,80,62,3
0,83,64,3
0,67,44,3
0,85,68,3
0,75,52,3
0,77,55,3
0,84,62,3
0,91,77,3
0,132,106,3
0,129,102,3
0,144,117,3
0,72,71,3
0,90,104,3
0,76,88,3
0,59,58,3
0,71,54,3
0,74,57,3
0,79,62,3
0,62,40,3
0,64,41,3
0,73,51,3
0,80,58,3
0,84,64,3
0,86,72,3
0,124,101,3
0,93,71,3
0,131,105,3
0,138,111,3
0,122,96,3
0,57,54,3
0,64,63,3
0,57,62,3
0,70,58,3
0,85,73,3
0,110,91,3
0,89,69,3
0,91,70,3
0,89,68,3
0,87,66,3
0,87,65,3
0,90,70,3
0,47,46,3
0,70,78,3
0,86,72,3
0,116,100,3
0,91,71,3
0,90,68,3
0,124,99,3
0,137,104,3
0,72,76,3
0,54,46,3
0,53,42,3
0,92,75,3
0,64,36,3
0,114,99,3
0,75,54,3
0,80,60,3
0,85,61,3
0,85,63,3
0,135,104,3
0,134,101,3
0,126,93,3
0,144,128,3
0,47,36,3
0,70,47,3
0,64,48,3
0,134,114,3
0,119,100,3
0,113,99,3
0,98,80,3
0,98,79,3
0,80,57,3
0,124,95,3
0,109,80,3
0,100,72,3
0,48,49,3
0,54,64,3
0,66,61,3
0,73,72,3
0,55,44,3
0,70,58,3
0,114,96,3
0,102,85,3
0,92,74,3
0,96,77,3
0,74,54,3
0,94,74,3
0,90,70,3
0,80,59,3
0,123,98,3
0,99,77,3
0,113,83,3
0,104,75,3
0,100,73,3
0,48,49,3
0,61,56,3
0,67,57,3
0,107,89,3
0,99,81,3
0,81,62,3
0,85,65,3
0,83,64,3
0,83,63,3
0,79,60,3
0,78,60,3
0,90,71,3
0,114,89,3
0,121,97,3
0,109,80,3
0,125,103,3
0,57,54,3
0,106,88,3
0,102,84,3
0,70,51,3
0,79,60,3
0,82,63,3
0,82,63,3
0,83,65,3
0,104,81,3
0,107,85,3
0,106,79,3
0,92,68,3
0,99,76,3
0,118,97,3
0,134,113,3
0,58,72,3
0,54,51,3
0,68,60,3
0,64,50,3
0,55,37,3
0,99,81,3
0,96,78,3
0,70,53,3
0,74,57,3
0,85,67,3
0,78,61,3
0,94,73,3
0,95,74,3
0,104,78,3
0,93,66,3
0,109,84,3
0,68,77,3
0,64,62,3
0,54,37,3
0,88,71,3
0,69,53,3
0,80,65,3
0,74,60,3
0,68,53,3
0,85,69,3
0,67,54,3
0,96,77,3
0,130,107,3
0,131,107,3
0,142,118,3
0,53,61,3
0,72,70,3
0,70,62,3
0,69,61,3
0,79,68,3
0,78,64,3
0,103,84,3
0,87,68,3
0,93,70,3
0,118,96,3
0,57,66,3
0,72,71,3
0,67,59,3
0,90,75,3
0,87,69,3
0,113,96,3
0,121,100,3
0,48,56,3
0,66,73,3
0,77,76,3
0,65,59,3
0,69,61,3
0,49,38,3
0,88,73,3
0,115,100,3
0,117,97,3
0,48,58,3
0,82,99,3
0,55,55,3
0,75,66,3
0,68,59,3
0,60,52,3
0,70,60,3
0,71,56,3
0,95,77,3
0,96,78,3
0,135,111,3
0,46,56,3
0,64,78,3
0,58,49,3
0,68,58,3
0,67,54,3
0,56,42,3
0,77,63,3
0,76,63,3
0,102,82,3
0,123,100,3
0,54,65,3
0,46,73,3
0,68,66,3
0,54,52,3
0,53,46,3
0,45,37,3
0,63,50,3
0,53,40,3
0,81,62,3
0,92,72,3
0,117,94,3
0,123,100,3
0,133,110,3
0,143,119,3
0,67,68,3
0,63,62,3
0,61,54,3
0,48,41,3
0,63,51,3
0,85,73,3
0,110,90,3
0,106,84,3
0,49,61,3
0,58,87,3
0,61,66,3
0,71,72,3
0,62,55,3
0,80,67,3
0,97,79,3
0,104,83,3
0,147,127,3
0,153,131,3
0,128,106,3
0,55,86,3
0,89,86,3
0,62,74,3
0,76,69,3
0,88,74,3
0,97,74,3
0,96,75,3
0,104,82,3
0,126,107,3
0,133,114,3
0,146,125,3
0,55,86,3
0,49,53,3
0,66,58,3
0,84,67,3
0,103,81,3
0,103,79,3
0,119,102,3
0,122,104,3
0,126,107,3
0,131,114,3
0,75,95,3
0,89,81,3
0,86,76,3
0,74,60,3
0,76,61,3
0,70,56,3
0,106,83,3
0,112,87,3
0,111,92,3
0,114,94,3
0,111,89,3
0,114,95,3
0,67,71,3
0,70,72,3
0,79,79,3
0,64,52,3
0,67,55,3
0,69,56,3
0,110,90,3
0,115,91,3
0,60,64,3
0,56,80,3
0,80,67,3
0,59,47,3
0,112,93,3
0,101,83,3
0,66,88,3
0,46,70,3
0,82,71,3
0,64,55,3
0,128,110,3
0,107,88,3
0,109,91,3
0,91,79,3
0,90,77,3
0,36,62,3
0,60,53,3
0,30,56,3
0,53,74,3
0,39,58,3
0,39,65,3
0,67,82,3
0,125,115,3
0,22,51,3
0,36,62,3
0,54,78,3
0,65,62,3
0,103,84,3
0,110,96,3
0,116,103,3
0,117,105,3
0,31,62,3
0,98,87,3
0,71,63,3
0,123,100,3
0,131,105,3
0,46,73,3
0,54,70,3
0,78,74,3
0,78,73,3
0,68,65,3
0,67,67,3
0,60,82,3
0,35,64,3
0,42,48,3
0,78,63,3
0,79,64,3
0,34,59,3
0,86,85,3
0,74,67,3
0,103,86,3
0,80,83,3
0,21,48,3
0,42,75,3
0,42,73,3
0,26,52,3
0,13,52,3
0,17,39,3
0,22,57,3
0,21,42,3
0,20,52,3
0,25,58,3
0,29,46,3
0,15,37,3
0,13,35,3
0,30,61,3
0,25,47,3
0,31,50,3
0,26,45,3
0,25,49,3
0,30,43,3
0,40,56,3
0,4,31,3
0,29,51,3
0,13,38,3
0,17,41,3
0,8,33,3
0,21,40,3
0,27,56,3
0,22,43,3
51,79,98,3
0,12,40,3
0,24,44,3
0,29,49,3
56,83,106,3
64,92,114,3
0,31,49,3
31,49,68,3
35,53,72,3
41,60,78,3
40,57,76,3
40,60,77,3
42,59,79,3
32,53,70,3
22,47,63,3
23,50,64,3
31,58,72,3
60,91,115,3
61,89,115,3
68,97,122,3
69,100,124,3
0,13,40,3
37,60,69,3
34,55,69,3
34,55,72,3
37,60,78,3
34,54,75,3
40,61,81,3
39,60,79,3
27,48,68,3
33,55,74,3
33,52,73,3
43,65,84,3
39,59,79,3
32,52,72,3
45,66,85,3
49,69,89,3
52,74,93,3
50,70,90,3
54,75,95,3
65,86,105,3
69,88,109,3
70,92,110,3
51,76,94,3
44,72,88,3
50,78,93,3
54,81,97,3
55,83,100,3
56,85,102,3
58,88,107,3
65,93,113,3
73,100,121,3
75,104,126,3
74,103,125,3
67,98,122,3
58,89,112,3
61,92,116,3
63,95,120,3
59,90,115,3
61,92,118,3
62,91,118,3
68,98,125,3
78,110,135,3
83,116,142,3
83,118,144,3
0,17,44,3
0,21,42,3
41,65,77,3
33,57,69,3
34,58,69,3
36,59,72,3
36,58,74,3
39,62,82,3
34,58,79,3
37,60,82,3
41,64,86,3
44,67,88,3
41,64,86,3
33,56,78,3
36,59,81,3
47,69,91,3
48,70,92,3
47,70,92,3
51,74,96,3
55,77,99,3
66,89,111,3
65,87,109,3
61,84,106,3
65,88,109,3
70,93,115,3
80,104,126,3
74,100,121,3
69,98,117,3
70,100,118,3
69,99,117,3
67,96,115,3
63,93,113,3
63,93,114,3
66,97,119,3
72,103,126,3
79,110,133,3
86,116,141,3
81,112,137,3
70,100,126,3
71,102,129,3
73,106,132,3
71,103,130,3
78,110,139,3
82,113,142,3
91,123,152,3
100,132,161,3
103,136,164,3
107,140,170,3
0,18,44,3
0,16,47,3
35,63,77,3
37,65,79,3
38,67,81,3
39,65,80,3
33,59,74,3
33,59,74,3
46,71,86,3
51,75,90,3
42,67,82,3
41,66,81,3
41,65,80,3
45,68,86,3
55,79,103,3
47,72,97,3
50,74,100,3
54,79,104,3
62,87,112,3
64,89,114,3
49,74,99,3
48,72,97,3
49,73,98,3
54,78,103,3
60,84,109,3
60,85,110,3
65,90,115,3
83,107,132,3
87,111,136,3
83,108,133,3
80,105,130,3
77,101,126,3
80,107,132,3
78,107,129,3
75,106,128,3
75,106,128,3
74,105,126,3
70,101,123,3
66,96,120,3
64,95,119,3
68,99,123,3
73,105,129,3
79,113,136,3
88,121,146,3
88,120,146,3
82,114,142,3
90,122,151,3
98,132,160,3
100,133,162,3
110,143,173,3
115,148,178,3
128,161,191,3
116,150,179,3
97,131,161,3
103,138,169,3
42,76,93,3
36,68,85,3
42,72,90,3
50,80,97,3
42,72,89,3
40,70,87,3
34,63,81,3
35,61,80,3
35,62,80,3
42,69,87,3
62,88,106,3
69,95,113,3
63,88,106,3
60,85,103,3
56,81,99,3
56,82,102,3
68,93,119,3
67,93,121,3
60,87,116,3
75,101,130,3
87,114,143,3
85,112,141,3
86,113,141,3
73,100,128,3
67,94,123,3
79,105,134,3
90,117,145,3
88,115,144,3
83,110,139,3
89,115,144,3
88,115,144,3
89,115,144,3
85,112,141,3
70,97,125,3
62,89,118,3
69,99,125,3
75,106,132,3
76,109,134,3
78,111,135,3
79,111,136,3
79,110,137,3
80,112,139,3
86,118,145,3
92,125,152,3
97,131,158,3
103,137,165,3
104,138,167,3
102,137,166,3
113,148,178,3
123,157,189,3
120,154,186,3
120,157,188,3
117,154,185,3
125,160,192,3
111,145,178,3
92,125,158,3
97,132,166,3
0,20,41,3
29,61,82,3
39,70,92,3
49,80,102,3
58,89,110,3
64,94,115,3
67,97,119,3
68,99,120,3
66,96,117,3
50,77,100,3
46,72,96,3
47,74,97,3
55,82,105,3
76,103,125,3
84,111,134,3
81,106,129,3
79,104,127,3
76,102,125,3
73,100,124,3
77,106,133,3
78,107,137,3
80,109,140,3
89,118,149,3
99,128,158,3
104,134,164,3
106,135,166,3
100,130,160,3
96,125,155,3
88,118,148,3
86,115,145,3
84,113,144,3
73,102,133,3
71,100,131,3
71,100,131,3
83,112,143,3
92,121,152,3
82,111,142,3
73,102,132,3
79,108,137,3
85,117,145,3
90,123,151,3
96,129,157,3
100,133,161,3
103,135,166,3
105,138,170,3
112,145,176,3
117,151,182,3
122,156,188,3
125,160,191,3
123,160,191,3
118,155,186,3
125,162,193,3
127,163,197,3
117,153,187,3
108,147,180,3
99,137,170,3
98,134,168,3
106,140,176,3
113,146,181,3
115,149,186,3
0,16,39,3
0,15,40,3
44,65,80,3
36,56,73,3
38,60,79,3
48,75,96,3
44,74,98,3
38,69,95,3
51,81,107,3
48,78,105,3
70,100,126,3
74,104,131,3
74,103,130,3
93,122,149,3
93,123,149,3
83,111,138,3
78,105,133,3
70,97,125,3
68,95,122,3
81,108,135,3
87,114,142,3
85,111,138,3
89,115,142,3
94,120,148,3
93,122,150,3
97,128,158,3
98,130,162,3
107,139,171,3
100,132,164,3
96,129,160,3
102,134,166,3
97,129,161,3
101,134,166,3
99,131,162,3
84,116,148,3
75,107,139,3
71,104,135,3
65,98,129,3
71,103,134,3
75,108,140,3
90,122,154,3
104,136,167,3
103,135,167,3
102,134,166,3
101,132,164,3
103,137,168,3
111,145,176,3
118,152,183,3
121,156,187,3
122,156,189,3
120,156,189,3
121,157,191,3
125,160,194,3
128,163,197,3
129,164,198,3
122,159,192,3
112,150,183,3
114,152,186,3
114,153,187,3
107,146,180,3
108,146,181,3
106,144,179,3
110,148,183,3
124,159,196,3
133,166,203,3
134,167,206,3
0,8,35,3
71,93,112,3
64,85,103,3
66,87,105,3
77,99,117,3
70,90,109,3
68,90,109,3
80,106,130,3
76,104,132,3
62,92,121,3
68,98,127,3
53,83,112,3
76,104,134,3
77,106,137,3
72,102,131,3
97,125,155,3
102,131,161,3
105,134,165,3
99,128,158,3
82,111,141,3
74,103,133,3
80,108,138,3
83,112,142,3
84,113,143,3
90,118,148,3
97,125,155,3
98,129,160,3
101,135,168,3
112,147,180,3
111,146,181,3
102,137,172,3
88,123,156,3
79,115,149,3
89,124,157,3
88,123,157,3
85,120,153,3
92,127,161,3
97,133,167,3
88,124,157,3
